productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extMemoryCost,extLevel,extLife,extFlavorText,extPower,extDurability,extReserveCost,extSpeed
549774,Mercenary's Blade,Mercenarys Blade,https://tcgplayer-cdn.tcgplayer.com/product/549774_200w.jpg,74,23456,https://cpt.tcgcsv.com/vWp6,2024-05-17T04:03:26.67,1,0.6,1.0,9.99,2.45,,Normal,Rare,011,[Class Bonus] You may remove a preparation counter from your champion to activate this card from your material deck. <em>(Apply this effect only if your champion’s class matches this card’s class.)</em>,Regalia;Weapon,Assassin;Dagger,Norm,Assassin,0,,,<em>A razor-sharp shiv prepared at a moment's notice.</em>,1,1,,
549775,Mercurial Heart,Mercurial Heart,https://tcgplayer-cdn.tcgplayer.com/product/549775_200w.jpg,74,23456,https://cpt.tcgcsv.com/wWp6,2024-05-17T04:03:26.67,1,23.99,26.47,49.99,26.18,,Normal,Ultra Rare,012,"Divine Relic <em>(You can only have one card with this keyword in your material deck.)</em><br>
On Enter: Put a buff counter on target Automaton ally you control.",Regalia;Item,Guardian;Artifact;Powercell,Norm,Guardian,0,,,<em>The first heartbeat began the downfall of Azoth.</em>,,,,
549775,Mercurial Heart,Mercurial Heart,https://tcgplayer-cdn.tcgplayer.com/product/549775_200w.jpg,74,23456,https://cpt.tcgcsv.com/wWp6,2024-05-17T04:03:26.67,1,39.99,79.49,118.99,39.01,,Foil,Ultra Rare,012,"Divine Relic <em>(You can only have one card with this keyword in your material deck.)</em><br>
On Enter: Put a buff counter on target Automaton ally you control.",Regalia;Item,Guardian;Artifact;Powercell,Norm,Guardian,0,,,<em>The first heartbeat began the downfall of Azoth.</em>,,,,
549776,Prototype Shield,Prototype Shield,https://tcgplayer-cdn.tcgplayer.com/product/549776_200w.jpg,74,23456,https://cpt.tcgcsv.com/xWp6,2024-05-17T04:03:26.67,1,2.99,3.75,12.25,4.33,,Foil,Rare,013,"Unit Link <em>(This object enters the field linked to target unit. If the link is broken, sacrifice this object.)</em><br>
[Class Bonus] If damage would be dealt to linked unit while it’s attacking, prevent 3 of that damage. <em>(This also prevents damage that would be dealt by a retaliating defender.)</em>",Regalia;Item,Guardian;Shield,Norm,Guardian,0,,,,,,,
549776,Prototype Shield,Prototype Shield,https://tcgplayer-cdn.tcgplayer.com/product/549776_200w.jpg,74,23456,https://cpt.tcgcsv.com/xWp6,2024-05-17T04:03:26.67,1,0.25,0.49,1.76,0.49,,Normal,Rare,013,"Unit Link <em>(This object enters the field linked to target unit. If the link is broken, sacrifice this object.)</em><br>
[Class Bonus] If damage would be dealt to linked unit while it’s attacking, prevent 3 of that damage. <em>(This also prevents damage that would be dealt by a retaliating defender.)</em>",Regalia;Item,Guardian;Shield,Norm,Guardian,0,,,,,,,
549777,Steel Slug,Steel Slug,https://tcgplayer-cdn.tcgplayer.com/product/549777_200w.jpg,74,23456,https://cpt.tcgcsv.com/zWp6,2024-05-17T04:03:26.67,1,0.25,0.43,2.18,0.36,,Normal,Rare,014,"Renewable <em>(If this card would be banished from the field or an intent, put it into its owner’s material deck instead.)</em><br>
[REST]: Load Steel Slug into target unloaded Gun weapon you control. <em>(As a weapon is used for an attack, all of its loaded cards are put into the attacker’s intent.)</em>",Regalia;Item,Ranger;Bullet,Norm,Ranger,1,,,,3,,,
549777,Steel Slug,Steel Slug,https://tcgplayer-cdn.tcgplayer.com/product/549777_200w.jpg,74,23456,https://cpt.tcgcsv.com/zWp6,2024-05-17T04:03:26.67,1,1.25,4.97,6.0,5.0,,Foil,Rare,014,"Renewable <em>(If this card would be banished from the field or an intent, put it into its owner’s material deck instead.)</em><br>
[REST]: Load Steel Slug into target unloaded Gun weapon you control. <em>(As a weapon is used for an attack, all of its loaded cards are put into the attacker’s intent.)</em>",Regalia;Item,Ranger;Bullet,Norm,Ranger,1,,,,3,,,
549778,Worn Diary,Worn Diary,https://tcgplayer-cdn.tcgplayer.com/product/549778_200w.jpg,74,23456,https://cpt.tcgcsv.com/BWp6,2024-05-17T04:03:26.67,1,0.79,1.78,7.08,0.99,,Foil,Rare,015,"[REST]: Put a page counter on Worn Diary for each card in your memory.<br>
[REST], Banish Worn Diary: Draw a card. Activate this ability only if there are ten or more page counters on Worn Diary.",Regalia;Item,Cleric;Book,Norm,Cleric,0,,,,,,,
549778,Worn Diary,Worn Diary,https://tcgplayer-cdn.tcgplayer.com/product/549778_200w.jpg,74,23456,https://cpt.tcgcsv.com/BWp6,2024-05-17T04:03:26.67,1,0.15,0.25,2.99,0.26,,Normal,Rare,015,"[REST]: Put a page counter on Worn Diary for each card in your memory.<br>
[REST], Banish Worn Diary: Draw a card. Activate this ability only if there are ten or more page counters on Worn Diary.",Regalia;Item,Cleric;Book,Norm,Cleric,0,,,,,,,
549779,Blast Shield,Blast Shield,https://tcgplayer-cdn.tcgplayer.com/product/549779_200w.jpg,74,23456,https://cpt.tcgcsv.com/CWp6,2024-05-17T04:03:26.67,1,0.1,0.25,1.37,0.31,,Normal,Rare,016,"Ally Link <em>(This object enters the field linked to target ally. If the link is broken, sacrifice this object.)</em><br>
At the beginning of your recollection phase, deal 2 damage to your champion.<br>
[Class Bonus] Linked ally gets +2 power.",Regalia;Item,Guardian;Shield,Fire,Guardian,0,,,,,,,
549779,Blast Shield,Blast Shield,https://tcgplayer-cdn.tcgplayer.com/product/549779_200w.jpg,74,23456,https://cpt.tcgcsv.com/CWp6,2024-05-17T04:03:26.67,1,0.68,1.84,5.98,1.91,,Foil,Rare,016,"Ally Link <em>(This object enters the field linked to target ally. If the link is broken, sacrifice this object.)</em><br>
At the beginning of your recollection phase, deal 2 damage to your champion.<br>
[Class Bonus] Linked ally gets +2 power.",Regalia;Item,Guardian;Shield,Fire,Guardian,0,,,,,,,
549780,Contraband Revolver,Contraband Revolver,https://tcgplayer-cdn.tcgplayer.com/product/549780_200w.jpg,74,23456,https://cpt.tcgcsv.com/DWp6,2024-05-17T04:03:26.67,1,0.24,0.52,2.15,0.44,,Normal,Rare,017,"<em>(Gun — Must be loaded to use for an attack and can’t be used with an attack card.)</em><br>
[Class Bonus] On Attack: If the attacker is attacking a champion, Contraband Revolver gets +2 power for this attack.",Regalia;Weapon,Ranger;Gun,Fire,Ranger,0,,,,1,1,,
549780,Contraband Revolver,Contraband Revolver,https://tcgplayer-cdn.tcgplayer.com/product/549780_200w.jpg,74,23456,https://cpt.tcgcsv.com/DWp6,2024-05-17T04:03:26.67,1,1.0,1.69,5.99,2.62,,Foil,Rare,017,"<em>(Gun — Must be loaded to use for an attack and can’t be used with an attack card.)</em><br>
[Class Bonus] On Attack: If the attacker is attacking a champion, Contraband Revolver gets +2 power for this attack.",Regalia;Weapon,Ranger;Gun,Fire,Ranger,0,,,,1,1,,
549781,Forgelight Blade,Forgelight Blade,https://tcgplayer-cdn.tcgplayer.com/product/549781_200w.jpg,74,23456,https://cpt.tcgcsv.com/FWp6,2024-05-17T04:03:26.67,1,0.18,0.75,2.99,0.77,,Normal,Rare,018,"[Class Bonus] Forgelight Blade gets +1 power. <em>(Apply this effect only if your champion’s class matches this card’s class.)</em><br>
On Enter: Deal 4 damage to your champion.",Regalia;Weapon,Warrior;Sword,Fire,Warrior,0,,,<em>Molten power radiates from within.</em>,1,2,,
549781,Forgelight Blade,Forgelight Blade,https://tcgplayer-cdn.tcgplayer.com/product/549781_200w.jpg,74,23456,https://cpt.tcgcsv.com/FWp6,2024-05-17T04:03:26.67,1,2.99,3.3,4.01,4.13,,Foil,Rare,018,"[Class Bonus] Forgelight Blade gets +1 power. <em>(Apply this effect only if your champion’s class matches this card’s class.)</em><br>
On Enter: Deal 4 damage to your champion.",Regalia;Weapon,Warrior;Sword,Fire,Warrior,0,,,<em>Molten power radiates from within.</em>,1,2,,
549782,Impact Hammer,Impact Hammer,https://tcgplayer-cdn.tcgplayer.com/product/549782_200w.jpg,74,23456,https://cpt.tcgcsv.com/GWp6,2024-05-17T04:03:26.67,1,2.48,2.69,3.99,2.91,,Normal,Rare,019,"[Class Bonus] Impact Hammer gets +1 power. <em>(Apply this effect only if your champion’s class matches this card’s class.)</em><br>
Whenever a unit uses this weapon for an attack, deal 3 damage to it.",Regalia;Weapon,Guardian;Hammer,Fire,Guardian,0,,,,2,2,,
549782,Impact Hammer,Impact Hammer,https://tcgplayer-cdn.tcgplayer.com/product/549782_200w.jpg,74,23456,https://cpt.tcgcsv.com/GWp6,2024-05-17T04:03:26.67,1,12.99,14.49,14.99,6.0,,Foil,Rare,019,"[Class Bonus] Impact Hammer gets +1 power. <em>(Apply this effect only if your champion’s class matches this card’s class.)</em><br>
Whenever a unit uses this weapon for an attack, deal 3 damage to it.",Regalia;Weapon,Guardian;Hammer,Fire,Guardian,0,,,,2,2,,
549783,Krustallan Longsword,Krustallan Longsword,https://tcgplayer-cdn.tcgplayer.com/product/549783_200w.jpg,74,23456,https://cpt.tcgcsv.com/HWp6,2024-05-17T04:03:26.67,1,3.99,5.12,11.99,4.2,,Foil,Rare,020,"[Class Bonus] As long as you have four or more water element cards in your graveyard, Kustallan Longsword gets +1 power. <em>(Apply this effect only if your champion’s class matches this card’s class.)</em>",Regalia;Weapon,Warrior;Sword,Water,Warrior,0,,,<em>Forged from ancestral Krusteel and sheathed in frost.</em>,1,2,,
549783,Krustallan Longsword,Krustallan Longsword,https://tcgplayer-cdn.tcgplayer.com/product/549783_200w.jpg,74,23456,https://cpt.tcgcsv.com/HWp6,2024-05-17T04:03:26.67,1,0.29,0.69,2.21,0.67,,Normal,Rare,020,"[Class Bonus] As long as you have four or more water element cards in your graveyard, Kustallan Longsword gets +1 power. <em>(Apply this effect only if your champion’s class matches this card’s class.)</em>",Regalia;Weapon,Warrior;Sword,Water,Warrior,0,,,<em>Forged from ancestral Krusteel and sheathed in frost.</em>,1,2,,
549784,Loaded Thoughts,Loaded Thoughts,https://tcgplayer-cdn.tcgplayer.com/product/549784_200w.jpg,74,23456,https://cpt.tcgcsv.com/JWp6,2024-05-17T04:03:26.67,1,2.99,4.59,8.99,4.59,,Foil,Rare,021,"<em>(Gun — Must be loaded to use for an attack and can’t be used with an attack card.)</em><br>
[Class Bonus] Whenever Loaded Thoughts becomes loaded, you may put the top card of your deck into your graveyard.",Regalia;Weapon,Ranger;Gun,Water,Ranger,0,,,,1,3,,
549784,Loaded Thoughts,Loaded Thoughts,https://tcgplayer-cdn.tcgplayer.com/product/549784_200w.jpg,74,23456,https://cpt.tcgcsv.com/JWp6,2024-05-17T04:03:26.67,1,0.25,0.5,2.0,0.44,,Normal,Rare,021,"<em>(Gun — Must be loaded to use for an attack and can’t be used with an attack card.)</em><br>
[Class Bonus] Whenever Loaded Thoughts becomes loaded, you may put the top card of your deck into your graveyard.",Regalia;Weapon,Ranger;Gun,Water,Ranger,0,,,,1,3,,
549785,Tideholder Claymore,Tideholder Claymore,https://tcgplayer-cdn.tcgplayer.com/product/549785_200w.jpg,74,23456,https://cpt.tcgcsv.com/KWp6,2024-05-17T04:03:26.67,1,34.99,39.59,51.2,38.58,,Foil,Super Rare,022,"[Class Bonus] This card costs 1 less to materialize.<br>
As an additional cost to use this weapon for an attack, pay (10), reduced by (1) for each water element card in your graveyard.",Regalia;Weapon,Guardian;Sword,Water,Guardian,2,,,<em>A tidal wave of unrelenting force.</em>,5,3,,
549785,Tideholder Claymore,Tideholder Claymore,https://tcgplayer-cdn.tcgplayer.com/product/549785_200w.jpg,74,23456,https://cpt.tcgcsv.com/KWp6,2024-05-17T04:03:26.67,1,10.94,19.44,59.99,18.03,,Normal,Super Rare,022,"[Class Bonus] This card costs 1 less to materialize.<br>
As an additional cost to use this weapon for an attack, pay (10), reduced by (1) for each water element card in your graveyard.",Regalia;Weapon,Guardian;Sword,Water,Guardian,2,,,<em>A tidal wave of unrelenting force.</em>,5,3,,
549786,Vaporjet Shield,Vaporjet Shield,https://tcgplayer-cdn.tcgplayer.com/product/549786_200w.jpg,74,23456,https://cpt.tcgcsv.com/LWp6,2024-05-17T04:03:26.67,1,13.96,14.7,44.99,14.45,,Foil,Rare,023,"Unit Link <em>(This object enters the field linked to target unit. If the link is broken, sacrifice this object.)</em><br>
[Class Bonus] If damage would be dealt to linked unit, prevent 1 of that damage.",Regalia;Item,Guardian;Shield,Water,Guardian,2,,,,,,,
549786,Vaporjet Shield,Vaporjet Shield,https://tcgplayer-cdn.tcgplayer.com/product/549786_200w.jpg,74,23456,https://cpt.tcgcsv.com/LWp6,2024-05-17T04:03:26.67,1,0.3,0.99,3.0,0.87,,Normal,Rare,023,"Unit Link <em>(This object enters the field linked to target unit. If the link is broken, sacrifice this object.)</em><br>
[Class Bonus] If damage would be dealt to linked unit, prevent 1 of that damage.",Regalia;Item,Guardian;Shield,Water,Guardian,2,,,,,,,
549787,Ceremonial Stormblade,Ceremonial Stormblade,https://tcgplayer-cdn.tcgplayer.com/product/549787_200w.jpg,74,23456,https://cpt.tcgcsv.com/MWp6,2024-05-17T04:03:26.67,1,0.73,1.95,5.99,2.06,,Foil,Rare,024,[Class Bonus] On Enter: Put a durability counter on Ceremonial Stormblade for each wind ally you control. <em>(Apply this effect only if your champion’s class matches this card’s class.)</em>,Regalia;Weapon,Warrior;Sword,Wind,Warrior,0,,,<em>An ornamental sword that rallies the winds.</em>,1,1,,
549787,Ceremonial Stormblade,Ceremonial Stormblade,https://tcgplayer-cdn.tcgplayer.com/product/549787_200w.jpg,74,23456,https://cpt.tcgcsv.com/MWp6,2024-05-17T04:03:26.67,1,0.18,0.5,3.64,0.33,,Normal,Rare,024,[Class Bonus] On Enter: Put a durability counter on Ceremonial Stormblade for each wind ally you control. <em>(Apply this effect only if your champion’s class matches this card’s class.)</em>,Regalia;Weapon,Warrior;Sword,Wind,Warrior,0,,,<em>An ornamental sword that rallies the winds.</em>,1,1,,
