productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extMemoryCost,extLevel,extLife,extFlavorText,extPower,extDurability,extReserveCost,extSpeed
622380,"Guo Jia, Blessed Scion",Guo Jia Blessed Scion,https://tcgplayer-cdn.tcgplayer.com/product/622380_200w.jpg,74,24070,https://cpt.tcgcsv.com/DZ-6,2025-03-07T05:10:20,1,0.04,0.15,1.38,0.12,,Normal,Common,008,"Guo Jia Lineage<br>
<br>
On Enter: You may put two quest counters on Guo Jia. If you don't, draw a card.<br>
<br>
Lineage Release — Negate target activation or trigger that targets a Fatestone or Fatebound object you control.",Champion,Tamer;Human,Norm,Tamer,2,2,22,,,,,
622380,"Guo Jia, Blessed Scion",Guo Jia Blessed Scion,https://tcgplayer-cdn.tcgplayer.com/product/622380_200w.jpg,74,24070,https://cpt.tcgcsv.com/DZ-6,2025-03-07T05:10:20,1,5.99,10.38,38.51,9.91,,Foil,Common,008,"Guo Jia Lineage<br>
<br>
On Enter: You may put two quest counters on Guo Jia. If you don't, draw a card.<br>
<br>
Lineage Release — Negate target activation or trigger that targets a Fatestone or Fatebound object you control.",Champion,Tamer;Human,Norm,Tamer,2,2,22,,,,,
622381,"Guo Jia, Heaven's Favored",Guo Jia Heavens Favored,https://tcgplayer-cdn.tcgplayer.com/product/622381_200w.jpg,74,24070,https://cpt.tcgcsv.com/FZ-6,2025-03-07T05:10:20,1,4.0,6.99,21.0,12.5,,Foil,Common,009,"As long as you control a Shenju ally, this card costs 3 less to materialize.<br>
<br>
Guo Jia Lineage<br>
<br>
On Enter: You may put three quest counters on Guo Jia. If you don't, recover 3.",Champion,Tamer;Human,Luxem,Tamer,3,3,25,,,,,
622381,"Guo Jia, Heaven's Favored",Guo Jia Heavens Favored,https://tcgplayer-cdn.tcgplayer.com/product/622381_200w.jpg,74,24070,https://cpt.tcgcsv.com/FZ-6,2025-03-07T05:10:20,1,0.07,0.16,1.38,0.13,,Normal,Common,009,"As long as you control a Shenju ally, this card costs 3 less to materialize.<br>
<br>
Guo Jia Lineage<br>
<br>
On Enter: You may put three quest counters on Guo Jia. If you don't, recover 3.",Champion,Tamer;Human,Luxem,Tamer,3,3,25,,,,,
622382,"Kongming, Erudite Strategist",Kongming Erudite Strategist,https://tcgplayer-cdn.tcgplayer.com/product/622382_200w.jpg,74,24070,https://cpt.tcgcsv.com/GZ-6,2025-03-07T05:10:20,1,10.0,15.99,40.0,16.65,,Foil,Super Rare,010,"Kongming Lineage<br>
<br>
On Enter: Banish the top card of your deck. Until the beginning of your next turn, you may play it as long as your Shifting Currents face North. Repeat this process for East, South, and West.",Champion,Mage;Human,Norm,Mage,2,2,22,,,,,
622382,"Kongming, Erudite Strategist",Kongming Erudite Strategist,https://tcgplayer-cdn.tcgplayer.com/product/622382_200w.jpg,74,24070,https://cpt.tcgcsv.com/GZ-6,2025-03-07T05:10:20,1,0.31,1.0,10.0,0.97,,Normal,Super Rare,010,"Kongming Lineage<br>
<br>
On Enter: Banish the top card of your deck. Until the beginning of your next turn, you may play it as long as your Shifting Currents face North. Repeat this process for East, South, and West.",Champion,Mage;Human,Norm,Mage,2,2,22,,,,,
622383,Censer of Restful Peace,Censer of Restful Peace,https://tcgplayer-cdn.tcgplayer.com/product/622383_200w.jpg,74,24070,https://cpt.tcgcsv.com/HZ-6,2025-03-07T05:10:20,1,33.0,34.99,40.0,37.96,,Foil,Rare,012,Cards in graveyards lose all abilities.,Regalia;Item,Cleric;Accessory,Norm,Cleric,0,,,"<em>Restless souls roam mortal soil, let the Shenju's breath cease their toil.</em>",,,,
622383,Censer of Restful Peace,Censer of Restful Peace,https://tcgplayer-cdn.tcgplayer.com/product/622383_200w.jpg,74,24070,https://cpt.tcgcsv.com/HZ-6,2025-03-07T05:10:20,1,2.39,3.31,9.99,3.18,,Normal,Rare,012,Cards in graveyards lose all abilities.,Regalia;Item,Cleric;Accessory,Norm,Cleric,0,,,"<em>Restless souls roam mortal soil, let the Shenju's breath cease their toil.</em>",,,,
622384,Forged Scalemail,Forged Scalemail,https://tcgplayer-cdn.tcgplayer.com/product/622384_200w.jpg,74,24070,https://cpt.tcgcsv.com/JZ-6,2025-03-07T05:10:20,1,0.16,0.3,1.54,0.3,,Normal,Uncommon,013,"Unit Link <em>(This object enters the field linked to target unit. If the link is broken, sacrifice this object.)</em><br>
If damage would be dealt to linked unit, you may banish Forged Scalemail. If you do, prevent 2 of that damage and draw a card.",Regalia;Item,Warrior;Armor,Norm,Warrior,1,,,,,,,
622384,Forged Scalemail,Forged Scalemail,https://tcgplayer-cdn.tcgplayer.com/product/622384_200w.jpg,74,24070,https://cpt.tcgcsv.com/JZ-6,2025-03-07T05:10:20,1,0.39,2.84,9.15,0.5,,Foil,Uncommon,013,"Unit Link <em>(This object enters the field linked to target unit. If the link is broken, sacrifice this object.)</em><br>
If damage would be dealt to linked unit, you may banish Forged Scalemail. If you do, prevent 2 of that damage and draw a card.",Regalia;Item,Warrior;Armor,Norm,Warrior,1,,,,,,,
622385,Nullifying Mirror,Nullifying Mirror,https://tcgplayer-cdn.tcgplayer.com/product/622385_200w.jpg,74,24070,https://cpt.tcgcsv.com/KZ-6,2025-03-07T05:10:20,1,3.3,4.77,13.5,3.78,,Normal,Rare,015,"REST: Until end of turn, cards in target opponent's memory are norm element. <em>(They are not any other element.)</em>",Regalia;Item,Cleric;Accessory,Norm,Cleric,0,,,"<em>A mirror made of bronze, meticulously polished to cleanse and unveil malignant forces. All are equal within its reflections.</em>",,,,
622385,Nullifying Mirror,Nullifying Mirror,https://tcgplayer-cdn.tcgplayer.com/product/622385_200w.jpg,74,24070,https://cpt.tcgcsv.com/KZ-6,2025-03-07T05:10:20,1,24.99,28.75,90.0,47.3,,Foil,Rare,015,"REST: Until end of turn, cards in target opponent's memory are norm element. <em>(They are not any other element.)</em>",Regalia;Item,Cleric;Accessory,Norm,Cleric,0,,,"<em>A mirror made of bronze, meticulously polished to cleanse and unveil malignant forces. All are equal within its reflections.</em>",,,,
622386,Protective Helm,Protective Helm,https://tcgplayer-cdn.tcgplayer.com/product/622386_200w.jpg,74,24070,https://cpt.tcgcsv.com/LZ-6,2025-03-07T05:10:20,1,0.15,0.24,1.49,0.27,,Normal,Uncommon,016,"Unit Link <em>(This object enters the field linked to target unit. If the link is broken, sacrifice this object.)</em><br>
If damage would be dealt to linked unit from a distant source, prevent 1 of that damage.",Regalia;Item,Warrior;Accessory,Norm,Warrior,0,,,,,,,
622386,Protective Helm,Protective Helm,https://tcgplayer-cdn.tcgplayer.com/product/622386_200w.jpg,74,24070,https://cpt.tcgcsv.com/LZ-6,2025-03-07T05:10:20,1,0.69,1.4,9.99,1.73,,Foil,Uncommon,016,"Unit Link <em>(This object enters the field linked to target unit. If the link is broken, sacrifice this object.)</em><br>
If damage would be dealt to linked unit from a distant source, prevent 1 of that damage.",Regalia;Item,Warrior;Accessory,Norm,Warrior,0,,,,,,,
622387,Sword Saint's Vow,Sword Saints Vow,https://tcgplayer-cdn.tcgplayer.com/product/622387_200w.jpg,74,24070,https://cpt.tcgcsv.com/MZ-6,2025-03-07T05:10:20,1,0.2,0.41,3.0,0.4,,Normal,Rare,017,"[Class Bonus] Sword Saint's Vow gets +1 POWER for each durability counter on it.<br>
[Class Bonus] Whenever you activate a Craft action card, put two durability counters on Sword Saint's Vow.<br>
On Hit: Remove a durability counter from Sword Saint's Vow.",Regalia;Weapon,Warrior;Sword,Norm,Warrior,1,,,,0,1,,
622387,Sword Saint's Vow,Sword Saints Vow,https://tcgplayer-cdn.tcgplayer.com/product/622387_200w.jpg,74,24070,https://cpt.tcgcsv.com/MZ-6,2025-03-07T05:10:20,1,5.0,6.49,12.0,7.71,,Foil,Rare,017,"[Class Bonus] Sword Saint's Vow gets +1 POWER for each durability counter on it.<br>
[Class Bonus] Whenever you activate a Craft action card, put two durability counters on Sword Saint's Vow.<br>
On Hit: Remove a durability counter from Sword Saint's Vow.",Regalia;Weapon,Warrior;Sword,Norm,Warrior,1,,,,0,1,,
622388,Tabula of Salvage,Tabula of Salvage,https://tcgplayer-cdn.tcgplayer.com/product/622388_200w.jpg,74,24070,https://cpt.tcgcsv.com/NZ-6,2025-03-07T05:10:20,1,0.18,1.38,12.25,0.36,,Normal,Rare,018,Banish Tabula of Salvage: Choose up to five cards from your graveyard and put them on the bottom of your deck in any order.,Regalia;Item,Cleric;Accessory,Norm,Cleric,0,,,"<em>Waste not, want not.</em>",,,,
622388,Tabula of Salvage,Tabula of Salvage,https://tcgplayer-cdn.tcgplayer.com/product/622388_200w.jpg,74,24070,https://cpt.tcgcsv.com/NZ-6,2025-03-07T05:10:20,1,1.3,8.99,13.94,8.65,,Foil,Rare,018,Banish Tabula of Salvage: Choose up to five cards from your graveyard and put them on the bottom of your deck in any order.,Regalia;Item,Cleric;Accessory,Norm,Cleric,0,,,"<em>Waste not, want not.</em>",,,,
622389,Sigil of Budding Embers,Sigil of Budding Embers,https://tcgplayer-cdn.tcgplayer.com/product/622389_200w.jpg,74,24070,https://cpt.tcgcsv.com/PZ-6,2025-03-07T05:10:20,1,1.97,2.44,13.49,3.21,,Foil,Rare,020,"Hindered <em>(This object enters the field rested.)</em><br>
<br>
[Diao Chan Bonus] REST, Remove X glimmer counters from your champion, Banish Sigil of Budding Embers: As a Spell, deal X damage to target champion.",Regalia;Item,Cleric;Bauble,Fire,Cleric,0,,,,,,,
622389,Sigil of Budding Embers,Sigil of Budding Embers,https://tcgplayer-cdn.tcgplayer.com/product/622389_200w.jpg,74,24070,https://cpt.tcgcsv.com/PZ-6,2025-03-07T05:10:20,1,0.17,0.34,2.5,0.31,,Normal,Rare,020,"Hindered <em>(This object enters the field rested.)</em><br>
<br>
[Diao Chan Bonus] REST, Remove X glimmer counters from your champion, Banish Sigil of Budding Embers: As a Spell, deal X damage to target champion.",Regalia;Item,Cleric;Bauble,Fire,Cleric,0,,,,,,,
622390,Frostbitten Etui,Frostbitten Etui,https://tcgplayer-cdn.tcgplayer.com/product/622390_200w.jpg,74,24070,https://cpt.tcgcsv.com/QZ-6,2025-03-07T05:10:20,1,1.55,11.0,29.99,,,Foil,Super Rare,022,[Level 2+] Banish Frostbitten Etui: Negate all on enter triggers from target ally you don't control unless its controller pays (3).,Regalia;Item,Cleric;Bauble,Water,Cleric,0,,,"<em>It is said that Cao Cao's lucky charm, that brought countless victories, was stored in this frozen box.</em>",,,,
622390,Frostbitten Etui,Frostbitten Etui,https://tcgplayer-cdn.tcgplayer.com/product/622390_200w.jpg,74,24070,https://cpt.tcgcsv.com/QZ-6,2025-03-07T05:10:20,1,0.25,1.0,23.25,0.46,,Normal,Super Rare,022,[Level 2+] Banish Frostbitten Etui: Negate all on enter triggers from target ally you don't control unless its controller pays (3).,Regalia;Item,Cleric;Bauble,Water,Cleric,0,,,"<em>It is said that Cao Cao's lucky charm, that brought countless victories, was stored in this frozen box.</em>",,,,
622391,Tidefate Brooch,Tidefate Brooch,https://tcgplayer-cdn.tcgplayer.com/product/622391_200w.jpg,74,24070,https://cpt.tcgcsv.com/RZ-6,2025-03-07T05:10:20,1,0.23,0.94,3.7,1.55,,Normal,Rare,023,"At the beginning of your end phase, put X refinement counters on Tidefate Brooch, where X is the amount of Fatestone and/or Fatebound objects you control.<br>
(3), Banish Tidefate Brooch: Put the top ten cards of your deck into your graveyard. Activate this ability only if there are ten or more refinement counters on Tidefate Brooch.",Regalia;Item,Tamer;Accessory,Water,Tamer,0,,,,,,,
622391,Tidefate Brooch,Tidefate Brooch,https://tcgplayer-cdn.tcgplayer.com/product/622391_200w.jpg,74,24070,https://cpt.tcgcsv.com/RZ-6,2025-03-07T05:10:20,1,0.38,2.0,14.99,4.25,,Foil,Rare,023,"At the beginning of your end phase, put X refinement counters on Tidefate Brooch, where X is the amount of Fatestone and/or Fatebound objects you control.<br>
(3), Banish Tidefate Brooch: Put the top ten cards of your deck into your graveyard. Activate this ability only if there are ten or more refinement counters on Tidefate Brooch.",Regalia;Item,Tamer;Accessory,Water,Tamer,0,,,,,,,
622392,Bell of the Chosen,Bell of the Chosen,https://tcgplayer-cdn.tcgplayer.com/product/622392_200w.jpg,74,24070,https://cpt.tcgcsv.com/SZ-6,2025-03-07T05:10:20,1,3.79,3.99,10.0,9.18,,Foil,Rare,024,"On Enter: Put a quest counter on your champion. If Bell of the Chosen entered from a banishment, glimpse 2. <em>(To glimpse, look at that many cards from the top of your deck. Put those cards back on the top or on the bottom of your deck in any order.)</em>",Regalia;Item,Tamer;Accessory,Wind,Tamer,0,,,,,,,
622392,Bell of the Chosen,Bell of the Chosen,https://tcgplayer-cdn.tcgplayer.com/product/622392_200w.jpg,74,24070,https://cpt.tcgcsv.com/SZ-6,2025-03-07T05:10:20,1,0.18,1.4,4.99,1.35,,Normal,Rare,024,"On Enter: Put a quest counter on your champion. If Bell of the Chosen entered from a banishment, glimpse 2. <em>(To glimpse, look at that many cards from the top of your deck. Put those cards back on the top or on the bottom of your deck in any order.)</em>",Regalia;Item,Tamer;Accessory,Wind,Tamer,0,,,,,,,
622393,Windspire Crest,Windspire Crest,https://tcgplayer-cdn.tcgplayer.com/product/622393_200w.jpg,74,24070,https://cpt.tcgcsv.com/TZ-6,2025-03-07T05:10:20,1,0.62,1.9,19.99,1.9,,Normal,Super Rare,026,"[Diao Chan Bonus] (2), [REST], Remove two glimmer counters from your champion: Put a buff counter on an ally you control.<br>
(4), Banish Windspire Crest: Draw a card.",Regalia;Item,Cleric;Accessory,Wind,Cleric,0,,,,,,,
622393,Windspire Crest,Windspire Crest,https://tcgplayer-cdn.tcgplayer.com/product/622393_200w.jpg,74,24070,https://cpt.tcgcsv.com/TZ-6,2025-03-07T05:10:20,1,22.08,23.87,45.0,29.84,,Foil,Super Rare,026,"[Diao Chan Bonus] (2), [REST], Remove two glimmer counters from your champion: Put a buff counter on an ally you control.<br>
(4), Banish Windspire Crest: Draw a card.",Regalia;Item,Cleric;Accessory,Wind,Cleric,0,,,,,,,
622394,Enthralling Chime,Enthralling Chime,https://tcgplayer-cdn.tcgplayer.com/product/622394_200w.jpg,74,24070,https://cpt.tcgcsv.com/VZ-6,2025-03-07T05:10:20,1,2.91,9.0,19.99,11.41,,Foil,Super Rare,028,"[Diao Chan Bonus] (3), Banish Enthralling Chime: As a Spell, gain control of target ally with three or more wither counters on it.",Regalia;Item,Cleric;Accessory,Tera,Cleric,1,,,<em>Let nature take control.</em>,,,,
622394,Enthralling Chime,Enthralling Chime,https://tcgplayer-cdn.tcgplayer.com/product/622394_200w.jpg,74,24070,https://cpt.tcgcsv.com/VZ-6,2025-03-07T05:10:20,1,0.19,0.67,11.7,0.64,,Normal,Super Rare,028,"[Diao Chan Bonus] (3), Banish Enthralling Chime: As a Spell, gain control of target ally with three or more wither counters on it.",Regalia;Item,Cleric;Accessory,Tera,Cleric,1,,,<em>Let nature take control.</em>,,,,
622395,Ameliorating Mantra,Ameliorating Mantra,https://tcgplayer-cdn.tcgplayer.com/product/622395_200w.jpg,74,24070,https://cpt.tcgcsv.com/WZ-6,2025-03-07T05:10:20,1,0.5,0.77,7.09,0.66,,Foil,Common,030,"Remove two wither counters from each of up to two target objects.<br>
<br>
Floating Memory <em>(While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)</em>",Action,Cleric;Spell;Reaction,Norm,Cleric,,,,,,,2,Fast
622395,Ameliorating Mantra,Ameliorating Mantra,https://tcgplayer-cdn.tcgplayer.com/product/622395_200w.jpg,74,24070,https://cpt.tcgcsv.com/WZ-6,2025-03-07T05:10:20,1,0.05,0.18,1.39,0.13,,Normal,Common,030,"Remove two wither counters from each of up to two target objects.<br>
<br>
Floating Memory <em>(While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)</em>",Action,Cleric;Spell;Reaction,Norm,Cleric,,,,,,,2,Fast
622396,Annul Spell,Annul Spell,https://tcgplayer-cdn.tcgplayer.com/product/622396_200w.jpg,74,24070,https://cpt.tcgcsv.com/XZ-6,2025-03-07T05:10:20,1,0.15,0.25,1.56,0.19,,Normal,Uncommon,031,"[Level 2+] This card costs 1 less to activate. <em>(Apply this effect only if your champion's level is 2 or higher.)</em><br>
<br>
Negate target Spell card activation unless its controller pays (3).",Action,Cleric;Spell;Reaction,Norm,Cleric,,,,,,,3,Fast
622396,Annul Spell,Annul Spell,https://tcgplayer-cdn.tcgplayer.com/product/622396_200w.jpg,74,24070,https://cpt.tcgcsv.com/XZ-6,2025-03-07T05:10:20,1,4.0,7.84,8.0,7.84,,Foil,Uncommon,031,"[Level 2+] This card costs 1 less to activate. <em>(Apply this effect only if your champion's level is 2 or higher.)</em><br>
<br>
Negate target Spell card activation unless its controller pays (3).",Action,Cleric;Spell;Reaction,Norm,Cleric,,,,,,,3,Fast
622397,Aphotic Ruin,Aphotic Ruin,https://tcgplayer-cdn.tcgplayer.com/product/622397_200w.jpg,74,24070,https://cpt.tcgcsv.com/ZZ-6,2025-03-07T05:10:20,1,0.05,0.16,1.39,0.12,,Normal,Common,032,"[Diao Chan Bonus] Efficiency<br>
Put four wither counters on target non-champion object. <em>(At the beginning of a player's main phase, if they control one or more objects with wither counters on them, for each of those objects, they sacrifice it unless they pay (1) for each wither counter on it, then remove wither counters.)</em>",Action,Cleric;Spell,Norm,Cleric,,,,,,,6,Slow
622397,Aphotic Ruin,Aphotic Ruin,https://tcgplayer-cdn.tcgplayer.com/product/622397_200w.jpg,74,24070,https://cpt.tcgcsv.com/ZZ-6,2025-03-07T05:10:20,1,0.2,1.0,5.0,0.99,,Foil,Common,032,"[Diao Chan Bonus] Efficiency<br>
Put four wither counters on target non-champion object. <em>(At the beginning of a player's main phase, if they control one or more objects with wither counters on them, for each of those objects, they sacrifice it unless they pay (1) for each wither counter on it, then remove wither counters.)</em>",Action,Cleric;Spell,Norm,Cleric,,,,,,,6,Slow
622398,Auspicious Feast,Auspicious Feast,https://tcgplayer-cdn.tcgplayer.com/product/622398_200w.jpg,74,24070,https://cpt.tcgcsv.com/-Z-6,2025-03-07T05:10:20,1,0.08,0.18,1.39,0.13,,Normal,Common,033,Each player recovers 4.,Action,Cleric;Skill,Norm,Cleric,,,,<em>A meal is most delicious when enjoyed in good company.</em>,,,1,Slow
622398,Auspicious Feast,Auspicious Feast,https://tcgplayer-cdn.tcgplayer.com/product/622398_200w.jpg,74,24070,https://cpt.tcgcsv.com/-Z-6,2025-03-07T05:10:20,1,0.68,0.98,5.0,1.18,,Foil,Common,033,Each player recovers 4.,Action,Cleric;Skill,Norm,Cleric,,,,<em>A meal is most delicious when enjoyed in good company.</em>,,,1,Slow
622399,Brackish Lutist,Brackish Lutist,https://tcgplayer-cdn.tcgplayer.com/product/622399_200w.jpg,74,24070,https://cpt.tcgcsv.com/_Z-6,2025-03-07T05:10:20,1,8.92,8.99,10.78,10.59,,Foil,Rare,034,"If a card with floating memory would be put into a player's graveyard, that player banishes it instead.",Ally,Tamer;Human;Melody,Norm,Tamer,,,3,"<em>""Allow this song to free you of your burdens,
At ease like a goldfish in the gentle pond,
Unaware of the beast beneath its depths.""</em>",1,,3,
